"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,60.961,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,61.317,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,60.282,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,58.688,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,58.196,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,56.408,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,55.535,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,53.201,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,50.248,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,48.988,,
"DEU","Germany","CH4","Methane","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,47.568,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4959.641,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4565.613,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4552.654,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4546.871,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4828.998,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5067.823,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3859.681,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3769.832,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3692.563,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3566.086,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1995.804,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1733.16,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1782.315,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1101.971,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,897.562,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,956.445,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,783.618,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,650.689,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,830.509,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1129.307,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,477.79,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,269.202,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,286.96,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,292.366,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,226.916,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,248.292,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,185.526,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,215.755,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191.125,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,207.757,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,141.552,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,166.641,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1990","1990","IDX","Index","0","Units",,,248.504,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1991","1991","IDX","Index","0","Units",,,228.761,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1992","1992","IDX","Index","0","Units",,,228.111,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1993","1993","IDX","Index","0","Units",,,227.822,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1994","1994","IDX","Index","0","Units",,,241.958,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1995","1995","IDX","Index","0","Units",,,253.924,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1996","1996","IDX","Index","0","Units",,,193.39,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1997","1997","IDX","Index","0","Units",,,188.888,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1998","1998","IDX","Index","0","Units",,,185.016,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1999","1999","IDX","Index","0","Units",,,178.679,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2000","2000","IDX","Index","0","Units",,,100,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2001","2001","IDX","Index","0","Units",,,86.84,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2002","2002","IDX","Index","0","Units",,,89.303,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2003","2003","IDX","Index","0","Units",,,55.214,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2004","2004","IDX","Index","0","Units",,,44.972,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2005","2005","IDX","Index","0","Units",,,47.923,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2006","2006","IDX","Index","0","Units",,,39.263,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2007","2007","IDX","Index","0","Units",,,32.603,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2008","2008","IDX","Index","0","Units",,,41.613,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2009","2009","IDX","Index","0","Units",,,56.584,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2010","2010","IDX","Index","0","Units",,,23.94,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,13.488,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,14.378,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,14.649,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,11.37,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,12.441,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,9.296,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,10.81,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,9.576,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,10.41,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,7.092,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,8.35,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1990","1990","PC","Percentage","0","Units",,,3.293,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1991","1991","PC","Percentage","0","Units",,,3.536,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1992","1992","PC","Percentage","0","Units",,,3.727,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1993","1993","PC","Percentage","0","Units",,,3.721,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1994","1994","PC","Percentage","0","Units",,,3.679,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1995","1995","PC","Percentage","0","Units",,,3.581,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1996","1996","PC","Percentage","0","Units",,,3.363,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1997","1997","PC","Percentage","0","Units",,,3.16,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1998","1998","PC","Percentage","0","Units",,,2.991,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","1999","1999","PC","Percentage","0","Units",,,2.893,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2000","2000","PC","Percentage","0","Units",,,2.716,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2001","2001","PC","Percentage","0","Units",,,2.484,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2002","2002","PC","Percentage","0","Units",,,2.371,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2003","2003","PC","Percentage","0","Units",,,2.205,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2004","2004","PC","Percentage","0","Units",,,1.991,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2005","2005","PC","Percentage","0","Units",,,1.873,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2006","2006","PC","Percentage","0","Units",,,1.652,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2007","2007","PC","Percentage","0","Units",,,1.541,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2008","2008","PC","Percentage","0","Units",,,1.397,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2009","2009","PC","Percentage","0","Units",,,1.347,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2010","2010","PC","Percentage","0","Units",,,1.164,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2011","2011","PC","Percentage","0","Units",,,1.101,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2012","2012","PC","Percentage","0","Units",,,1.004,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2013","2013","PC","Percentage","0","Units",,,0.898,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2014","2014","PC","Percentage","0","Units",,,0.871,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2015","2015","PC","Percentage","0","Units",,,0.8,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2016","2016","PC","Percentage","0","Units",,,0.741,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2017","2017","PC","Percentage","0","Units",,,0.713,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2018","2018","PC","Percentage","0","Units",,,0.697,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2019","2019","PC","Percentage","0","Units",,,0.677,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2020","2020","PC","Percentage","0","Units",,,0.671,,
"DEU","Germany","GHG","Greenhouse gases","WAS_P","5 - Waste","2021","2021","PC","Percentage","0","Units",,,0.591,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,91.767,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,614.069,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,5380.159,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,5800.809,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,5702.089,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,7471.215,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,9143.697,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,10735.71,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,11521.13,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,13415.18,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,16609.46,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,18022.33,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,18509.63,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,19500.36,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,20070.91,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,20894.06,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,21916.48,,
"DEU","Germany","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,21832.77,,
